ENTRYTYPE,ID,author,doi,eprint,journal,number,pages,publisher,title,url,volume,year,note,editor
article,doi:10.1080/09500693.2020.1749908,"Joan N. Kaderavek, Peter Paprzycki, Charlene M. Czerniak, Susanna Hapgood, Gale Mentzer, Scott Molitor and Robert Mendenhall",10.1080/09500693.2020.1749908," 

https://doi.org/10.1080/09500693.2020.1749908


",International Journal of Science Education,7,1124--1143,Routledge,Longitudinal impact of early childhood science instruction on 5th grade science achievement," 

https://doi.org/10.1080/09500693.2020.1749908


",42,2020,,
article,doi:10.1080/10691898.2020.1776653,"Anna Bargagliotti, Wendy Binder, Lance Blakesley, Zaki Eusufzai, Ben Fitzpatrick, Maire Ford, Karen Huchting, Suzanne Larson, Natasha Miric, Robert Rovetti, Kala Seal and Thomas Zachariah",10.1080/10691898.2020.1776653," 

https://doi.org/10.1080/10691898.2020.1776653


",Journal of Statistics Education,2,197--211,Taylor \& Francis,Undergraduate Learning Outcomes for Achieving Data Acumen," 

https://doi.org/10.1080/10691898.2020.1776653


",28,2020,,
article,doi:10.1080/03004430.2020.1854241,"Xanthippi Tsortanidou, Thanasis Daradoumis and Elena Barberá",10.1080/03004430.2020.1854241," 

https://doi.org/10.1080/03004430.2020.1854241


",Early Child Development and Care,8,1201--1216,Routledge,Developing social-emotional skills through imaginative teaching methods in elementary education," 

https://doi.org/10.1080/03004430.2020.1854241


",192,2022,,
article,doi:10.1080/14479338.2021.1897468,"Hayagreeva Rao, Phanish Puranam and Jasjit Singh",10.1080/14479338.2021.1897468," 

https://doi.org/10.1080/14479338.2021.1897468


",Innovation,2,315--332,Routledge,Does design thinking training increase creativity? Results from a field experiment with middle-school students," 

https://doi.org/10.1080/14479338.2021.1897468


",24,2022,,
article,doi:10.1080/1475939X.2022.2138959,Fatemeh Mardi,10.1080/1475939X.2022.2138959," 

https://doi.org/10.1080/1475939X.2022.2138959


","Technology, Pedagogy and Education",5,637--654,Routledge,"Providing rigour, differentiation, and sense of community using a three-pronged VoiceThread discussion strategy during the pandemic"," 

https://doi.org/10.1080/1475939X.2022.2138959


",31,2022,,
article,doi:10.1080/15391523.2020.1774824,"W. Monty Jones, Matt Caratachea, Micheal Schad and Jonathan D. Cohen",10.1080/15391523.2020.1774824," 

https://doi.org/10.1080/15391523.2020.1774824


",Journal of Research on Technology in Education,3,317--332,Routledge,Examining K–12 teacher learning in a makerspace through the activity–identity–community framework," 

https://doi.org/10.1080/15391523.2020.1774824


",53,2021,,
article,doi:10.1080/0020739X.2023.2170290,"Vesife Hatisaru, Garry Falloon, Andrew Seen, Sharon Fraser, Markus Powling and Kim Beswick",10.1080/0020739X.2023.2170290," 

https://doi.org/10.1080/0020739X.2023.2170290


",International Journal of Mathematical Education in Science and Technology,8,1437--1457,Taylor \& Francis,Educational leaders’ perceptions of STEM education revealed by their drawings and texts," 

https://doi.org/10.1080/0020739X.2023.2170290


",54,2023,,
article,doi:10.1080/0020739X.2023.2295889,"Sheunghyun Yeo, Taekwon Son, Sunghwan Hwang, Jaepil Han and Sunghwan Byun",10.1080/0020739X.2023.2295889," 

https://doi.org/10.1080/0020739X.2023.2295889


",International Journal of Mathematical Education in Science and Technology,0,1--22,Taylor \& Francis,Race/ethnicity in mathematics education: what topics appear and how do they change over time?," 

https://doi.org/10.1080/0020739X.2023.2295889


",0,2024,,
article,doi:10.1080/00031305.2015.1123651,Deborah Nolan and Jamis Perrett,10.1080/00031305.2015.1123651," 

https://doi.org/10.1080/00031305.2015.1123651


",The American Statistician,3,260--269,ASA Website,Teaching and Learning Data Visualization: Ideas and Assignments," 

https://doi.org/10.1080/00031305.2015.1123651


",70,2016,,
article,doi:10.1080/00220671.2013.823367,Eugene Judson,10.1080/00220671.2013.823367," 

https://doi.org/10.1080/00220671.2013.823367


",The Journal of Educational Research,4,255--266,Routledge,Effects of Transferring to STEM-Focused Charter and Magnet Schools on Student Achievement," 

https://doi.org/10.1080/00220671.2013.823367


",107,2014,,
article,doi:10.1080/00368121.2013.860418,"Sarah J. Selmer, James A. Rye, Elizabeth Malone, Danielle Fernandez and Kathryn Trebino",10.1080/00368121.2013.860418," 

https://doi.org/10.1080/00368121.2013.860418


",Science Activities,1,17--32,Routledge,What Should We Grow in Our School Garden to Sell at the Farmers’ Market? Initiating Statistical Literacy through Science and Mathematics Integration," 

https://doi.org/10.1080/00368121.2013.860418


",51,2014,,
article,doi:10.1080/02619768.2022.2086119,"Emmy Vrieling-Teunter, Nicky de Vries, Patrick Sins and Marjan Vermeulen",10.1080/02619768.2022.2086119," 

https://doi.org/10.1080/02619768.2022.2086119


",European Journal of Teacher Education,3,491--507,Routledge,Student motivation in teacher learning groups," 

https://doi.org/10.1080/02619768.2022.2086119


",47,2024,,
article,doi:10.1080/02635143.2021.1978963,"Wei Wei Chu, Eng Tek Ong, Shahrul Kadri Ayop, Mohd Syahriman Mohd Azmi, Arman Shah Abdullah, Nor Suriya Abd Karim and Siew Wei Tho",10.1080/02635143.2021.1978963," 

https://doi.org/10.1080/02635143.2021.1978963


",Research in Science \& Technological Education,3,1008--1030,Routledge,The innovative use of smartphone for sound STEM practical kit: a pilot implementation for secondary classroom," 

https://doi.org/10.1080/02635143.2021.1978963


",41,2023,,
article,doi:10.1080/03055698.2016.1193475,"M. van den Berg, E. G. Harskamp and C. J. M. Suhre",10.1080/03055698.2016.1193475," 

https://doi.org/10.1080/03055698.2016.1193475


",Educational Studies,4,305--322,Routledge,Developing classroom formative assessment in dutch primary mathematics education," 

https://doi.org/10.1080/03055698.2016.1193475


",42,2016,,
article,doi:10.1080/01296612.2022.2076324,"Geeta Kashyap, Harsh Mishra and Harikrishnan Bhaskaran",10.1080/01296612.2022.2076324," 

https://doi.org/10.1080/01296612.2022.2076324


",Media Asia,1,24--42,Routledge,Data journalists’ perception and practice of transparency and interactivity in Indian newsrooms," 

https://doi.org/10.1080/01296612.2022.2076324


",50,2023,,
article,doi:10.1080/09500693.2021.2021311,"Adam Bennion, Elizabeth A. Davis and Annemarie S. Palincsar",10.1080/09500693.2021.2021311," 

https://doi.org/10.1080/09500693.2021.2021311


",International Journal of Science Education,1,136--155,Routledge,"Novice elementary teachers’ knowledge of, beliefs about, and planning for the science practices: a longitudinal study"," 

https://doi.org/10.1080/09500693.2021.2021311


",44,2022,,
article,doi:10.1080/10447318.2024.2361210,"Noor Al-Qaysi, Mostafa Al-Emran, Mohammed A. Al-Sharafi, Mohammad Iranmanesh, Azhana Ahmad and Moamin A. Mahmoud",10.1080/10447318.2024.2361210," 

https://doi.org/10.1080/10447318.2024.2361210


",International Journal of Human–Computer Interaction,0,1--13,Taylor \& Francis,Determinants of ChatGPT Use and its Impact on Learning Performance: An Integrated Model of BRT and TPB," 

https://doi.org/10.1080/10447318.2024.2361210


",0,2024,,
article,doi:10.1080/10899995.2024.2302788,"Kimberly Carroll Steward, David Gosselin, Devarati Bhattacharya, Mark Chandler and Cory T. Forbes",10.1080/10899995.2024.2302788," 

https://doi.org/10.1080/10899995.2024.2302788


",Journal of Geoscience Education,0,1--13,Routledge,Teachers’ use and adaptation of a model-based climate curriculum: a three-year longitudinal study," 

https://doi.org/10.1080/10899995.2024.2302788


",0,2024,,
article,doi:10.1080/19477503.2023.2201115,"Martha L. Epstein, Hamza Malik, Kun Wang and Chandra H. Orrill",10.1080/19477503.2023.2201115," 

https://doi.org/10.1080/19477503.2023.2201115


",Investigations in Mathematics Learning,3,205--221,Routledge,Unpacking Response Process Issues Encountered When Developing a Mathematics Teachers’ Pedagogical Content Knowledge (PCK) Assessment," 

https://doi.org/10.1080/19477503.2023.2201115


",15,2023,,
article,doi:10.1080/09544828.2022.2042498,Jung Han and T. R. Kelley,10.1080/09544828.2022.2042498," 

https://doi.org/10.1080/09544828.2022.2042498


",Journal of Engineering Design,5,343--365,Taylor \& Francis,STEM Integration through shared practices: examining secondary science and engineering technology students’ concurrent think-aloud protocols," 

https://doi.org/10.1080/09544828.2022.2042498


",33,2022,,
article,doi:10.1080/09500693.2023.2175628,Chaoqun Lu and Winnie Wing Mui So,10.1080/09500693.2023.2175628," 

https://doi.org/10.1080/09500693.2023.2175628


",International Journal of Science Education,10,850--871,Routledge,Translanguaging in scientific practices: a study of high school teachers in English Medium Instruction inquiry-based science classrooms," 

https://doi.org/10.1080/09500693.2023.2175628


",45,2023,,
article,doi:10.1080/09500782.2022.2028825,"Laura Alvarez, Marguerite De Loney, Sarah Capitelli, Guadalupe Valdés and Paulina Julia Biernacki",10.1080/09500782.2022.2028825," 

https://doi.org/10.1080/09500782.2022.2028825


",Language and Education,1,1--21,Routledge,Expanding participation: supporting newcomer students’ language development through disciplinary practices," 

https://doi.org/10.1080/09500782.2022.2028825


",37,2023,,
article,doi:10.1080/1554480X.2021.2013232,"Beaumie Kim, Reyhaneh Bastani and Miwa A. Takeuchi",10.1080/1554480X.2021.2013232," 

https://doi.org/10.1080/1554480X.2021.2013232


",Pedagogies: An International Journal,2,289--310,Routledge,Embodied mathematical practices in (re)designing board games in a linguistically diverse classroom," 

https://doi.org/10.1080/1554480X.2021.2013232


",18,2023,,
article,doi:10.1080/23322551.2023.2207966,Chris Salter and Takashi Ikegami,10.1080/23322551.2023.2207966," 

https://doi.org/10.1080/23322551.2023.2207966


",Theatre and Performance Design,1-2,91--111,Routledge,Sensing performance: from Balinese character to Japanese androids," 

https://doi.org/10.1080/23322551.2023.2207966


",9,2023,,
article,doi:10.1080/0951192X.2020.1836677,Todd J. B. Blayone and Roland VanOostveen,10.1080/0951192X.2020.1836677," 

https://doi.org/10.1080/0951192X.2020.1836677


",International Journal of Computer Integrated Manufacturing,1,1--19,Taylor \& Francis,Prepared for work in Industry 4.0? Modelling the target activity system and five dimensions of worker readiness," 

https://doi.org/10.1080/0951192X.2020.1836677


",34,2021,,
article,doi:10.1080/10447318.2023.2300016,"Mohammed Jaboob, Manar Hazaimeh and Abdullah M. Al-Ansi",10.1080/10447318.2023.2300016," 

https://doi.org/10.1080/10447318.2023.2300016


",International Journal of Human–Computer Interaction,0,1--14,Taylor \& Francis,Integration of Generative AI Techniques and Applications in Student Behavior and Cognitive Achievement in Arab Higher Education," 

https://doi.org/10.1080/10447318.2023.2300016


",0,2024,,
article,doi:10.1080/10508406.2019.1678164,"Lisa Hardy, Colin Dixon and Sherry Hsi",10.1080/10508406.2019.1678164," 

https://doi.org/10.1080/10508406.2019.1678164


",Journal of the Learning Sciences,1,104--126,Routledge,From Data Collectors to Data Producers: Shifting Students’ Relationship to Data," 

https://doi.org/10.1080/10508406.2019.1678164


",29,2020,,
article,doi:10.1080/10611932.2024.2303935,"Mattia Miani, Miao Wang and Shih-Ching (Susan) Picucci-Huang",10.1080/10611932.2024.2303935," 

https://doi.org/10.1080/10611932.2024.2303935


",Chinese Education \& Society,5-6,413--434,Routledge,4 Is and a Dandelion: A Conceptual Framework to Address the Curriculum Development Challenges of Sino-British Foundation Years in China," 

https://doi.org/10.1080/10611932.2024.2303935


",56,2023,,
article,doi:10.1080/15391523.2024.2313619,"Ai-Chu Elisha Ding, Jessica DuBois, Sunaina Asher, Michael Mick and Huali Fu",10.1080/15391523.2024.2313619," 

https://doi.org/10.1080/15391523.2024.2313619


",Journal of Research on Technology in Education,0,1--16,Routledge,Let’s make a game! A case of co-designing with teachers from a research-practice partnership to integrate a virtual reality-enhanced digital game-based learning science unit," 

https://doi.org/10.1080/15391523.2024.2313619


",0,2024,,
article,doi:10.1080/17439884.2019.1667824,Mathias Decuypere,10.1080/17439884.2019.1667824," 

https://doi.org/10.1080/17439884.2019.1667824


","Learning, Media and Technology",4,414--429,Routledge,"Researching educational apps: ecologies, technologies, subjectivities and learning regimes"," 

https://doi.org/10.1080/17439884.2019.1667824


",44,2019,,
article,doi:10.1080/10494820.2022.2036199,Emine Kandin and Emine Şendurur,10.1080/10494820.2022.2036199," 

https://doi.org/10.1080/10494820.2022.2036199


",Interactive Learning Environments,10,6335--6355,Routledge,The effects of goal-based scenarios used for programming education of 5th graders," 

https://doi.org/10.1080/10494820.2022.2036199


",31,2023,,
article,doi:10.1080/10627197.2020.1804353,"Kadriye Ercikan, Hongwen Guo and Qiwei He",10.1080/10627197.2020.1804353," 

https://doi.org/10.1080/10627197.2020.1804353


",Educational Assessment,3,179--197,Routledge,Use of Response Process Data to Inform Group Comparisons and Fairness Research," 

https://doi.org/10.1080/10627197.2020.1804353


",25,2020,,
article,doi:10.1080/1475939X.2023.2228320,"Audrey Cooney, Derbhile de Paor, Ciarán Ó Gallchóir and Patricia Mannix McNamara",10.1080/1475939X.2023.2228320," 

https://doi.org/10.1080/1475939X.2023.2228320


","Technology, Pedagogy and Education",4,457--472,Routledge,Not ‘just consumers of content’: early insights into the policy enactment of the Digital Learning Framework," 

https://doi.org/10.1080/1475939X.2023.2228320


",32,2023,,
article,doi:10.1080/0144929X.2020.1790661,"Christos Katsanos, Michalis Xenos, Nikolaos Tselios and Nikos Karousos",10.1080/0144929X.2020.1790661," 

https://doi.org/10.1080/0144929X.2020.1790661


",Behaviour \& Information Technology,1,18--31,Taylor \& Francis,Tool-mediated HCI modelling instruction: evidence from three studies," 

https://doi.org/10.1080/0144929X.2020.1790661


",41,2022,,
article,doi:10.1080/07380569.2024.2325441,Ciara Molloy and Rachel Farrell,10.1080/07380569.2024.2325441," 

https://doi.org/10.1080/07380569.2024.2325441


",Computers in the Schools,2,164--192,Routledge,Cultivating Positive Classroom Environments: Exploring the Efficacy of Immersive Technologies in Removing Barriers to Learning Among Primary School Students," 

https://doi.org/10.1080/07380569.2024.2325441


",41,2024,,
article,doi:10.1080/1554480X.2022.2065997,Hanaa Ouda Khadri Ahmed,10.1080/1554480X.2022.2065997," 

https://doi.org/10.1080/1554480X.2022.2065997


",Pedagogies: An International Journal,3,450--472,Routledge,Exploring possible futures of makerspaces as an important basic component of K-12 education," 

https://doi.org/10.1080/1554480X.2022.2065997


",18,2023,,
